transactionid;issuedto;issuedby;date;hour;minute
c575a274-d6ab-475a-96b9-32f676d6c008;Angela Anderson;Allie's;10/2/2018;20;32
b90374bc-467b-42d1-8452-51cdb5f4e2f2;Angela Anderson;Allie's;4/10/2018;12;13
1c1b74fd-ed43-45af-a708-4ce0d8815682;Jermaine Beard;Allie's;11/23/2018;22;37
9b28a4bf-ec1b-4c94-bfc5-79124d36e879;Wayne Kline;Allie's;3/11/2018;13;45
5c99ddab-b2c9-4e40-b6c1-f0cad405c62a;Wayne Kline;Allie's;2/13/2018;15;36
0b1b6ce0-9e94-4b86-9d62-1984065d2f90;Mallory Ford;Allie's;7/16/2018;10;52
109362a9-6c69-4be7-af75-0ded6f30d798;Mallory Ford;Allie's;10/19/2018;13;22
492e8025-c3c4-4756-9e78-bdfc4db21841;Mallory Ford;Allie's;12/3/2018;13;14
02e7c841-4359-4597-9253-42142e05fef9;Mallory Ford;Allie's;1/20/2018;16;51
d8172e2e-110d-48fd-98b9-642e434280d1;Miriam Avila;Allie's;11/10/2018;21;59
5ea8d9fd-0b2e-4ca9-be25-b8d31c4dcc10;Harriet Sharpe;Allie's;5/26/2018;12;58
3a99b81f-f765-471d-b18b-5e55bd905b2e;Harriet Sharpe;Allie's;9/29/2018;14;47
dffeada4-a5aa-451d-8408-b612d445c1fc;Jasper Jennings;Allie's;11/17/2018;19;43
273b472a-566b-43df-9355-fd7ccac7c8ae;Jasper Jennings;Allie's;8/10/2018;13;7
e4c34109-f9e8-4ad8-86d5-ac86a572b6e2;Jasper Jennings;Allie's;12/20/2018;13;54
42b76ef6-9a83-4b7e-9701-eab15702cd4b;Jasper Jennings;Allie's;1/22/2018;15;34
bc722d75-7e99-44d8-9321-18c21ec07620;Jasper Jennings;Allie's;8/6/2018;10;9
d2aa588e-18ea-4923-baf9-d8d20fdf2526;Hiroko Harmon;Allie's;8/22/2018;22;40
08095a57-eb1f-44b1-b4db-a3315d319a66;Leslie Reese;Allie's;7/12/2018;11;33
eda36a70-e235-4fc1-9dfe-21a4eeb68492;Leslie Reese;Allie's;1/12/2018;22;32
50351c83-d592-40e0-89a3-d75fc6986325;Camden Meyer;Allie's;4/16/2018;14;36
89fdb760-3275-445c-a116-3bf375e71952;Malik Parsons;Allie's;4/9/2018;15;25
8382b6b5-e319-4c1f-8c66-81f01d6eb744;Cody Goodwin;Allie's;11/28/2018;14;30
41c8e324-205d-47df-ac94-095105407aaa;Adele Dean;Allie's;8/11/2018;22;29
02906d21-a61d-4ade-8a1b-be0290786081;Adele Dean;Allie's;9/8/2018;10;40
f387408c-3230-47eb-8310-b6cfa05ff491;Hillary Knox;Allie's;1/19/2018;17;5
9866714a-22eb-4be7-93ac-d364ec131f48;Hillary Knox;Allie's;11/25/2018;20;19
ce41f260-cac3-4910-a965-396a65ac1704;Amaya Hoover;Allie's;7/23/2018;19;47
2972adbe-0e77-41c8-b59c-a4279a1167aa;Amaya Hoover;Allie's;2/17/2018;9;52
5a3d0a86-67cc-4ab1-b532-83f47bcdc842;Sage Mccarty;Allie's;4/14/2018;21;26
26f7096a-187e-43f2-b098-6892646592c9;Porter Rowe;Alligator Bayou Bar;2/12/2018;20;58
ba4f331d-175e-41b6-8ce9-6dd95c33b44b;Porter Rowe;Alligator Bayou Bar;8/5/2018;12;11
2fc9c943-0cf7-4a6b-9ab2-ee58cb56dff4;Porter Rowe;Alligator Bayou Bar;3/3/2018;20;42
2549c9dc-17bb-4e89-ba36-101c89e2918f;Porter Rowe;Alligator Bayou Bar;2/7/2018;20;6
31391aaa-0373-4553-a5f8-d6f17937d383;Porter Rowe;Alligator Bayou Bar;11/26/2018;14;1
9654df40-b1d7-43a9-a129-24a494d2c7e9;Deborah Cline;Alligator Bayou Bar;8/21/2018;18;27
12e689a9-9716-44f3-8000-a98a7e0054c6;Deborah Cline;Alligator Bayou Bar;1/29/2018;21;44
795ad652-d752-4828-8551-9965be06780c;Dustin Guerra;Alligator Bayou Bar;10/9/2018;18;35
dd5a3bdf-ee38-4e5d-a00f-83ed6bc3152f;August Battle;Alligator Bayou Bar;7/1/2018;10;25
2c799c8b-4dfa-41fd-b979-41f6d38b05a6;August Battle;Alligator Bayou Bar;10/21/2018;19;31
df1d6b91-d081-44a0-ab57-8262ba3edbf8;August Battle;Alligator Bayou Bar;12/5/2018;10;16
52b3576e-1f2b-4a0f-ac10-380cd5fe25e8;August Battle;Alligator Bayou Bar;4/14/2018;9;39
22d1a388-5628-4f1d-9498-22806654ef27;Jasper Mcmahon;Alligator Bayou Bar;12/15/2018;16;3
730cb141-1f92-46a8-8ee3-a41e0edf27bd;Candice Farrell;Alligator Bayou Bar;6/28/2018;13;26
b3453db4-94f4-4ec6-b9ba-b931e950167b;Candice Farrell;Alligator Bayou Bar;11/3/2018;10;32
fb1d7f54-449f-4766-8dbd-fb1a60fcf212;Candice Farrell;Alligator Bayou Bar;12/26/2018;11;24
f192d7af-1df2-4470-8b66-ad9dd2f08627;Candice Farrell;Alligator Bayou Bar;7/29/2018;14;46
554247a0-c69d-46f8-a5d6-a640a68dd806;Brianna Shepard;Alligator Bayou Bar;11/27/2018;17;16
bc013875-ec58-4d3c-b08f-17a062b75773;Brianna Shepard;Alligator Bayou Bar;8/15/2018;19;18
8d757e50-d657-49b4-829b-270e22691048;Brianna Shepard;Alligator Bayou Bar;12/14/2018;20;14
9054c45d-a61c-4942-93f7-aead0a4d11c3;Fatima Osborne;Alligator Bayou Bar;12/10/2018;16;52
1714c0d6-3b06-4d5c-b49b-ef8e86037d63;Fatima Osborne;Alligator Bayou Bar;2/8/2018;11;24
1f5bb955-33ea-4a5d-aee3-8898846dbcbf;Risa Butler;Alligator Bayou Bar;11/20/2018;15;32
f8ddfdcc-c06d-4a23-9be5-29867bd1483e;Penelope Grimes;Alligator Bayou Bar;11/3/2018;20;54
430f2712-34d2-4dce-a376-e1548478134a;Penelope Grimes;Alligator Bayou Bar;5/8/2018;19;25
38169586-8b29-41c8-9bf8-7546c2cd343b;George Crane;Alligator Bayou Bar;10/9/2018;18;47
45ceb370-4ee0-4e70-870a-5c404ff5228f;George Crane;Alligator Bayou Bar;2/4/2018;19;40
6322d53f-e956-4847-b802-fbb43648ac7d;Kirk Reyes;Alligator Bayou Bar;2/12/2018;15;45
e6a0e3e1-cd6d-416b-a2d2-c5a8e60303db;Kirk Reyes;Alligator Bayou Bar;2/6/2018;14;45
658cba89-df62-454e-aa36-925bd1c7d725;Kirk Reyes;Alligator Bayou Bar;12/23/2018;11;32
c97d8a9f-7025-4ddf-ac5c-841bc28686c4;Kirk Reyes;Alligator Bayou Bar;8/19/2018;19;24
b6e52fb7-e6c2-4676-aa42-99b35c9a6a0b;Kirk Reyes;Alligator Bayou Bar;4/29/2018;12;8
d1d298d2-840a-4862-93a2-40de71909109;Indira Morin;Alligator Bayou Bar;7/25/2018;21;41
4569a916-06e6-45f8-8528-3824420e699e;Indira Morin;Alligator Bayou Bar;6/7/2018;21;11
482708ba-e3a1-44e8-bfc9-9f13c56cfc46;Indira Morin;Alligator Bayou Bar;5/16/2018;17;44
bddeddd3-8fe4-43f7-b9b8-3bf0fd27e011;Indira Morin;Alligator Bayou Bar;1/1/2018;19;36
fce4c1e7-3d25-4032-986a-f6a075c2c2e0;Laurel Olson;Alligator Bayou Bar;7/17/2018;9;42
002a9ff5-1716-4f36-ac4f-1fdf97589bde;Laurel Olson;Alligator Bayou Bar;2/29/2018;13;9
c89c23ac-5e75-42d6-a678-8438bc052cb2;Laurel Olson;Alligator Bayou Bar;5/23/2018;12;14
a86da283-6da9-4174-adb8-a9ee47c86c06;Laurel Olson;Alligator Bayou Bar;10/5/2018;20;54
83ff6bba-8342-4ec2-b83a-bc4451a60abf;Acton Mayo;Alligator Bayou Bar;3/9/2018;14;22
b925e5c0-b45e-40f5-8bb8-374afcf536c1;Acton Mayo;Alligator Bayou Bar;8/9/2018;9;12
7d0a9bc8-1727-44ea-87ff-bab210cf2a08;Acton Mayo;Alligator Bayou Bar;9/24/2018;11;37
f5652b81-8aa1-444d-a2f1-c81b4cbcbddf;Acton Mayo;Alligator Bayou Bar;5/5/2018;21;20
af6fc7bb-fac7-44d6-9e93-fba1b2e7c668;Nigel Frost;Alligator Bayou Bar;7/13/2018;9;46
9c8e9a14-d81f-40a3-93a2-10ca63834736;Nigel Frost;Alligator Bayou Bar;10/21/2018;11;30
54b830c7-3e22-4565-bd5f-697c88cd8ba3;Nigel Frost;Alligator Bayou Bar;7/29/2018;20;8
da3ea621-1090-4b14-9b34-23013105dadd;Yetta Jefferson;Alligator Bayou Bar;8/1/2018;13;43
d38564d5-3a2f-4c78-8341-acc0a9f35e68;Yetta Jefferson;Alligator Bayou Bar;8/1/2018;16;53
f2cd9800-64b3-43a6-8ce2-bfd3582c9088;Yetta Jefferson;Alligator Bayou Bar;12/10/2018;13;35
542e4527-6daa-4af8-abb5-fc8a233569d0;Yetta Jefferson;Alligator Bayou Bar;8/20/2018;17;21
330f0186-7085-4d2a-a4b5-f0a42b4f8b0d;Nayda Stephenson;Alligator Bayou Bar;9/9/2018;13;57
3f56d90f-6c28-4d60-b8aa-c44c6fc292a0;Nayda Stephenson;Alligator Bayou Bar;7/20/2018;19;17
400a7be2-684f-431b-a268-77fde07325a4;Nayda Stephenson;Alligator Bayou Bar;10/21/2018;16;12
c409c458-5f81-42e5-bbca-069763ec00ac;Nayda Stephenson;Alligator Bayou Bar;2/20/2018;20;30
2a45db03-f17e-4fae-829b-611a0610ea06;Nayda Stephenson;Alligator Bayou Bar;2/20/2018;21;18
c94259d5-846f-4bbc-a47d-b057c612a87f;Dexter Clayton;Alligator Bayou Bar;8/12/2018;16;10
3ff030cc-6399-41af-a62f-538a163b2678;Dexter Clayton;Alligator Bayou Bar;3/20/2018;18;39
35469bd0-5fc1-4689-9fc9-9319ed23fa30;Dexter Clayton;Alligator Bayou Bar;3/27/2018;15;13
9f2fbba9-1ab9-414d-a69f-400b825cad90;Dexter Clayton;Alligator Bayou Bar;4/24/2018;19;48
2913ef59-f202-4f3e-b70b-c846fd4d4370;Dexter Clayton;Alligator Bayou Bar;7/18/2018;9;16
30dcd5c6-8991-4a8b-a02f-fb2cbcf688e2;Uriel Preston;Amf Seaway Lanes;2/29/2018;12;56
c2a5741b-9945-489a-ad52-cc312a05c252;Macaulay Rocha;Amf Seaway Lanes;7/21/2018;12;47
3b5045b0-9a9a-475b-98c0-1a6cb06969c9;Donovan Huffman;Amf Seaway Lanes;1/12/2018;10;57
0f0bae72-7c7b-454f-b91a-f6a79697a505;Donovan Huffman;Amf Seaway Lanes;10/6/2018;9;19
20652a9b-819c-4629-949a-4fe89746ce35;Donovan Huffman;Amf Seaway Lanes;8/1/2018;7;54
bb8f4072-ebb1-4e90-8ccf-428e686578fe;Donovan Huffman;Amf Seaway Lanes;1/10/2018;13;47
ee9470dc-525a-4364-8070-830a80517c5d;Donovan Huffman;Amf Seaway Lanes;6/8/2018;13;47
478ca7e0-8b51-4363-a5db-a295349fc6da;Shoshana Burch;Amf Seaway Lanes;10/4/2018;13;4
3f5973ed-7735-4ec6-ac0a-5759b4725b6a;Shoshana Burch;Amf Seaway Lanes;9/8/2018;17;17
e84ebe48-931a-4161-9cde-bbbe99a3b769;Shoshana Burch;Amf Seaway Lanes;8/20/2018;10;31
20d9c09d-e892-4918-b5d8-7e5525a2a13d;Cole Mullins;Amf Seaway Lanes;7/14/2018;8;58
7ce28774-0664-436f-830c-6f42c0afe415;Carl Austin;Amf Seaway Lanes;6/10/2018;10;36
f39c9546-e78b-45de-95e7-3030e39f50ab;Carl Austin;Amf Seaway Lanes;4/29/2018;16;41
b143ecf0-4de8-4818-8d18-e5379801c0e7;Carl Austin;Amf Seaway Lanes;2/2/2018;6;37
3385b4b1-6119-4ac0-95c8-2825a8dc1195;Carl Austin;Amf Seaway Lanes;4/5/2018;7;42
87ac8270-1305-493d-9dcc-46006ca0d216;Hanna Mason;Amf Seaway Lanes;12/22/2018;13;26
a313b47f-dc9a-44fb-b0f7-b3d61fe68fbe;Hanna Mason;Amf Seaway Lanes;7/14/2018;16;3
788e7197-ee25-4082-b5e8-2d4692348b89;Hanna Mason;Amf Seaway Lanes;10/19/2018;7;28
6abcf061-1181-4c4f-b6e9-a3bbf514fbd9;Cadman Cannon;Amf Seaway Lanes;9/25/2018;7;9
e4cd91e6-8cd9-4123-9713-a3050a4db8e1;Cadman Cannon;Amf Seaway Lanes;5/7/2018;19;27
71d88d3c-aabb-4c05-b3a2-529d95feb8ea;Cadman Cannon;Amf Seaway Lanes;11/21/2018;18;3
d4813d85-f5f8-47e7-b572-1fadbc1aba63;Cadman Cannon;Amf Seaway Lanes;2/5/2018;19;36
f9bbdef7-8f64-4a02-bbf5-aa22ef9bfffc;Ainsley Goodman;Amf Seaway Lanes;8/25/2018;7;30
c32ca77a-6d82-4bea-a0eb-e62097a898f3;Craig Ford;Amf Seaway Lanes;12/10/2018;16;50
affd8ffa-5653-461f-bc37-a2a3d0e2dcbf;Craig Ford;Amf Seaway Lanes;4/12/2018;16;0
af6a1b09-5ba3-4198-ab6b-23269e1dab60;Craig Ford;Amf Seaway Lanes;6/21/2018;7;23
2053b1ff-3511-439c-8b12-d3ae5530001c;Craig Ford;Amf Seaway Lanes;5/8/2018;12;53
91c123db-9c32-40a6-bc39-d01ecc45c1a1;Ivy Conley;Amf Seaway Lanes;8/11/2018;7;32
eb3d7265-7ce9-4626-8690-618f47e301ed;Ivy Conley;Amf Seaway Lanes;10/6/2018;10;6
23a212fc-c49f-41a0-9019-313482ddb98d;Ivy Conley;Amf Seaway Lanes;11/24/2018;14;56
ca76932b-505e-434f-a719-f2665318dddb;Ivy Conley;Amf Seaway Lanes;2/22/2018;16;55
ad039e28-fad9-4d5d-96b4-4fe4ab45f732;Ivy Conley;Amf Seaway Lanes;1/5/2018;17;57
d149ad83-91b2-4698-acbe-24c00d6f8095;MacKensie Wyatt;Amf Seaway Lanes;8/24/2018;12;36
c12e9156-ae92-4474-a1fa-3aa7cd605a77;MacKensie Wyatt;Amf Seaway Lanes;7/16/2018;8;20
f6ce8311-a2a0-4d5c-863c-251dec1c1499;MacKensie Wyatt;Amf Seaway Lanes;8/6/2018;20;33
97db0454-59c7-4e2a-8707-797bc9f8221f;Kyle Barlow;Amf Seaway Lanes;5/18/2018;13;11
13a5f95a-4727-4abf-b2ab-5db03c4b75b8;Kyle Barlow;Amf Seaway Lanes;1/22/2018;18;56
d0743592-55c4-4e63-80f9-a35aa33ecb87;Kyle Barlow;Amf Seaway Lanes;12/5/2018;17;6
5a079974-9295-4b1d-991e-33ed98d78a28;Kyle Barlow;Amf Seaway Lanes;11/18/2018;12;55
607cee98-9cf4-411e-8f19-0d96ac73dd91;Tatum Mckinney;Amf Seaway Lanes;12/2/2018;10;39
3a7ba22a-7133-480b-bbdb-b6e8c01701c5;Tatum Mckinney;Amf Seaway Lanes;1/7/2018;20;39
2ce387a0-e5bc-4bd6-80b5-1cef54b93282;Tatum Mckinney;Amf Seaway Lanes;7/12/2018;11;56
86df7770-5a64-43b3-aaa8-8351467764b4;Tatum Mckinney;Amf Seaway Lanes;2/19/2018;14;17
fe9e7972-c686-4055-9512-3c424192c674;Tatum Mckinney;Amf Seaway Lanes;4/11/2018;18;36
b80c7c47-ea65-438b-8619-d3231414e469;Justin Sandoval;Amf Seaway Lanes;11/25/2018;19;31
7b931f78-c963-4700-83f7-e503510b6c27;Buckminster Brock;Amf Seaway Lanes;10/15/2018;7;57
7967843f-9407-445f-aed3-728a60fec6ec;Buckminster Brock;Amf Seaway Lanes;7/3/2018;12;27
50d58c50-d0ce-4b5e-8d7e-0d8ae2490069;Buckminster Brock;Amf Seaway Lanes;12/7/2018;6;5
11df0e39-5b0e-4c84-a16b-86f4eb245d84;Madaline Paul;Amf Seaway Lanes;10/28/2018;6;22
eed33b90-d37b-4ca4-b3eb-a438274861b0;Macey Wilcox;Amf Seaway Lanes;7/14/2018;17;55
b1d07321-be7c-4eff-bb3f-1a86933cd7db;Macey Wilcox;Amf Seaway Lanes;10/17/2018;17;7
0d9051be-adef-4f70-a5d8-9a4a2db92852;Macey Wilcox;Amf Seaway Lanes;9/3/2018;20;58
749ce293-4a00-45b5-8943-42f89783cd71;Kirk Foley;Amf Seaway Lanes;11/3/2018;13;33
2ab34168-1dbb-45a5-83dd-b9ff1ce34123;Kirk Foley;Amf Seaway Lanes;5/3/2018;6;55
3547969d-e5f2-4515-ab7d-21b7fa3d2e33;Malik Barlow;Amf Seaway Lanes;6/18/2018;12;7
8f5c8702-c26d-4483-8674-e6440bbb51f9;Malik Barlow;Amf Seaway Lanes;1/28/2018;7;17
35c1d931-9bd8-4eb9-8884-077ce2fa6cc1;Malik Barlow;Amf Seaway Lanes;9/20/2018;14;11
2cf946e6-138f-4899-be6e-3c83072ca281;Malik Barlow;Amf Seaway Lanes;10/16/2018;13;19
5196ce67-d3fa-4f9b-bae8-050bfd572447;Malik Barlow;Amf Seaway Lanes;2/5/2018;20;35
e5375d62-9044-41c7-af6a-ecab0f6cc3f7;Tamekah Peck;Andrew Blairs Llc;9/7/2018;13;50
62202264-223a-4303-ae4b-56f16c589071;Denton Jarvis;Andrew Blairs Llc;9/20/2018;10;16
cabfff64-574d-4ee1-bd7e-7354fd7d410d;Ria Fisher;Andrew Blairs Llc;10/14/2018;13;47
fb6cac1b-4c53-477d-aa5e-f0b0d8bbea9e;Ria Fisher;Andrew Blairs Llc;1/2/2018;6;53
950856af-2c1a-4d07-a0a1-27be58524b2f;Ria Fisher;Andrew Blairs Llc;2/21/2018;13;20
b00ddef5-ceb9-48bc-9660-e8dc70e72fea;Ria Fisher;Andrew Blairs Llc;6/25/2018;11;55
bbb72140-56a2-49e1-9126-9bc8f0851bda;Ria Fisher;Andrew Blairs Llc;9/14/2018;15;41
8d9c3cf5-9546-4a13-b015-67335a558491;Justina Hurley;Andrew Blairs Llc;8/21/2018;15;50
571066a2-7f5f-4cd5-912b-ecb8e0835596;Justina Hurley;Andrew Blairs Llc;6/4/2018;17;17
587aced8-a077-43a0-855f-5d87a8703792;Justina Hurley;Andrew Blairs Llc;11/25/2018;8;30
79bbe187-1a0e-4e13-ba4b-15bdc6ecbf7c;Chaim Velasquez;Andrew Blairs Llc;7/20/2018;15;16
f696ffd5-f455-4ef9-b7f5-57b58b7feed6;Cathleen Day;Andrew Blairs Llc;10/20/2018;18;2
a29235de-b58d-4877-9886-ff77f7024ad7;Cathleen Day;Andrew Blairs Llc;10/21/2018;6;1
5944d0dc-85f8-4931-ae76-d361588a505f;Cathleen Day;Andrew Blairs Llc;7/3/2018;7;22
d4a396fc-6b92-400d-af8b-163721eebfe1;Cathleen Day;Andrew Blairs Llc;5/12/2018;14;51
3bdd2490-b4ec-4cde-940b-270bd701d1a1;Cathleen Day;Andrew Blairs Llc;2/19/2018;9;36
8bcfe880-aa89-4a9c-96ee-a840827e3dec;Raymond Collins;Andrew Blairs Llc;2/27/2018;16;47
459e226a-2c72-4a63-970f-78d3688bf2c0;Raymond Collins;Andrew Blairs Llc;10/3/2018;9;13
75774470-3b60-49c9-a1a6-5fc66b447e3f;Raymond Collins;Andrew Blairs Llc;8/22/2018;19;23
a8265b25-a659-483b-914a-69df39be6fd2;Raymond Collins;Andrew Blairs Llc;4/11/2018;8;27
49ea7404-52fe-4bf1-be2c-6e5568b29ae1;Dillon Skinner;Andrew Blairs Llc;4/25/2018;16;32
d19df9f6-97cd-4e70-8793-c084de4c9920;Jonah Ray;Andrew Blairs Llc;7/12/2018;6;14
bc1c0256-002e-4fc6-9774-8e2bf360b405;Jonah Ray;Andrew Blairs Llc;1/17/2018;12;21
19fff821-f1f8-4446-b1a1-322bce54aa21;Jonah Ray;Andrew Blairs Llc;9/18/2018;14;32
668c26cb-ff62-4f29-9486-c01ad05d1ea1;Jonah Ray;Andrew Blairs Llc;6/7/2018;15;12
a0c3f3db-9e78-4b21-ae68-20a8720a924d;Jonah Ray;Andrew Blairs Llc;4/13/2018;12;31
504367b4-ce89-4239-be2d-2be14bf8ab09;Erasmus Compton;Andrew Blairs Llc;7/25/2018;17;54
57a324a3-d384-47cb-a6b4-288f6ae3e197;Erasmus Compton;Andrew Blairs Llc;5/24/2018;15;3
fa6a10b1-50e5-44e7-b015-ec8a032c2bd5;Erasmus Compton;Andrew Blairs Llc;6/3/2018;13;6
ccc7bf60-b1c4-4c04-aa35-a7939458b2de;Brynn Beck;Andrew Blairs Llc;2/5/2018;11;47
2abd8c29-548f-487c-b2a4-52b716f63e26;Brynn Beck;Andrew Blairs Llc;4/18/2018;10;18
7da8c9eb-dc46-414e-829f-67cfc756bbc5;Brynn Beck;Andrew Blairs Llc;3/23/2018;9;49
390b7354-2814-4992-b91a-2e0e49e3a69d;Allistair Trevino;Andrew Blairs Llc;3/18/2018;15;43
34a95bca-3c5d-47ba-bb4e-cd93805bfb0c;Allistair Trevino;Andrew Blairs Llc;8/1/2018;10;14
2729f66d-d2c9-4c41-bbaa-5b485d796134;Allistair Trevino;Andrew Blairs Llc;7/14/2018;19;9
e9dead91-8d97-423e-9ecd-20fb60d4acfc;Allistair Trevino;Andrew Blairs Llc;11/9/2018;15;30
dede540d-cba6-49ca-b03f-b639ccaa2b8b;Allistair Trevino;Andrew Blairs Llc;10/25/2018;11;39
840bd07c-3266-4d5c-83bd-0201cacec8f1;Bevis Mcfadden;Andrew Blairs Llc;1/2/2018;16;11
a426249d-a35c-4d9e-924d-a92ad12fbd45;Ahmed Snider;Andrew Blairs Llc;10/21/2018;11;56
e0bcb7d3-d346-43e9-ab17-4142f0322362;Ahmed Snider;Andrew Blairs Llc;12/3/2018;10;41
56940de7-02c8-44b7-92a6-eae1e0d4bc59;Ahmed Snider;Andrew Blairs Llc;11/3/2018;13;49
9a3738b7-894a-4808-b444-bd347e9a5cc5;Malachi Moss;Andrew Blairs Llc;8/8/2018;11;57
2cbb7eb9-513f-4971-b01f-c18d417d42e6;Chadwick Alexander;Andrew Blairs Llc;12/11/2018;11;54
2888a23f-27f6-4f76-a21d-e26e42144f0f;Chadwick Alexander;Andrew Blairs Llc;1/18/2018;11;28
6eada246-153b-43ba-a0f3-f76712a99643;Chadwick Alexander;Andrew Blairs Llc;2/14/2018;10;21
d2e1c9bd-cae0-460e-83e6-944c038a46bf;Chadwick Alexander;Andrew Blairs Llc;1/27/2018;10;18
61704f55-6609-4bb0-9a46-8a7a7b86479b;Chadwick Alexander;Andrew Blairs Llc;9/10/2018;13;59
a58911c6-a63a-422c-9942-8e20ecd26efc;Ethan Nieves;Andrew Blairs Llc;12/6/2018;13;40
0f840f0c-af15-49af-a157-bafe78b81324;Ethan Nieves;Andrew Blairs Llc;6/6/2018;7;17
85d7db72-fbc0-436b-a320-2fc857afc637;Marsden Roberson;Andrew Blairs Llc;9/17/2018;19;42
6b6c035c-ab49-4136-9838-bcfe27797839;Marsden Roberson;Andrew Blairs Llc;4/19/2018;9;27
5c1a5d91-6c42-4108-8844-1c7466cd8595;Marsden Roberson;Andrew Blairs Llc;3/29/2018;11;11
78218b72-3358-42ea-9a0a-5231874f9595;Dorothy Delacruz;Andrew Blairs Llc;1/9/2018;8;6
ff3a40ab-4351-4cd3-a20b-7c00e82fc74d;Dorothy Delacruz;Andrew Blairs Llc;11/17/2018;9;57
ec6876fb-e5e2-4648-90be-114a8c68d5f5;Philip Moran;Andrew Blairs Llc;5/29/2018;13;58
11a76db2-9642-464d-bdb0-fca9e4c7d846;Philip Moran;Andrew Blairs Llc;10/17/2018;9;40
ae16e53a-64ab-4580-bd5b-b9336df8a2fe;Philip Moran;Andrew Blairs Llc;8/11/2018;14;50
08194b1e-3fb7-47f8-8803-a6dfbf67a12b;Philip Moran;Andrew Blairs Llc;4/29/2018;10;26
80645655-a7a8-4096-9f6e-7e9350efb58d;Philip Moran;Andrew Blairs Llc;11/8/2018;18;30
a2c4674b-24a2-4322-8bb3-1f1b65abde9c;Keith Odonnell;Andrew Blairs Llc;10/11/2018;19;45
61cba509-783c-498e-a321-a1731767327b;Keith Odonnell;Andrew Blairs Llc;12/8/2018;14;27
a329873d-498e-4fec-a638-8a93eac943d7;Keith Odonnell;Andrew Blairs Llc;7/9/2018;13;41
828efad5-c178-4368-a826-2ccd201c3a94;Clare Montgomery;Andrew Blairs Llc;12/14/2018;8;10
50c12dcc-c953-4869-89b8-598b1e931512;Clare Montgomery;Andrew Blairs Llc;4/7/2018;12;49
d2c06634-64d6-4628-83ce-5bf56b431cbe;Clare Montgomery;Andrew Blairs Llc;5/21/2018;6;0
548b212c-84c1-45d0-8acd-f7f9279ece08;Clare Montgomery;Andrew Blairs Llc;3/26/2018;7;20
e3322b52-c522-404e-a717-f9ae3a857524;Clare Montgomery;Andrew Blairs Llc;4/3/2018;17;13
097add2f-fecb-4f94-a49f-7ba0d70ed3dc;Rashad Solis;Andrew Blairs Llc;2/19/2018;13;52
ee334aa7-fba1-44c1-8c17-db38a36a4bfb;Rashad Solis;Andrew Blairs Llc;10/27/2018;17;32
73da8bd7-b18b-40cf-b349-df48aff55a6c;Rashad Solis;Andrew Blairs Llc;5/17/2018;11;6
4462163d-ef74-4bee-a5b1-1829bafb1c69;Rashad Solis;Andrew Blairs Llc;9/12/2018;19;56
6338416b-33fe-4332-9329-802b419896a3;Rashad Solis;Andrew Blairs Llc;6/5/2018;7;3
4ed84f6a-1b85-4a67-9ec4-0553a95e3426;Kennedy May;Andrew Blairs Llc;9/28/2018;13;2
2f064beb-5d27-4226-a1c1-303e3e9e0025;Kennedy May;Andrew Blairs Llc;10/23/2018;9;27
b633aa31-ec84-42c7-a4ec-0af818979740;Kyla Fischer;Andrew Blairs Llc;6/2/2018;18;46
80758770-6aa4-4146-b1a8-2f6b3acf7734;Kyla Fischer;Andrew Blairs Llc;10/14/2018;11;43
538b58a4-75d6-4138-bc82-6e260d98e1ad;Kyla Fischer;Andrew Blairs Llc;9/12/2018;19;50
d8632eee-46b4-439a-b3e5-254d1d783e7d;Kyla Fischer;Andrew Blairs Llc;1/6/2018;11;52
181e5b1b-2a7e-4354-a577-f55d2457f0b0;Kyla Fischer;Andrew Blairs Llc;9/15/2018;18;39
ca0a2647-2c67-463e-a079-102f8bd2953c;Wyatt Copeland;Andrew Blairs Llc;1/29/2018;17;40
cef0337b-1ba1-4330-a9df-e19c842ef8df;Wyatt Copeland;Andrew Blairs Llc;4/4/2018;18;42
65c1eb9f-fbff-4e96-ad99-2ecb0360e4e8;Wyatt Copeland;Andrew Blairs Llc;3/13/2018;10;48
35042351-a2b5-4b0f-8ddb-2c90a63d07dc;Cole Mccullough;Andrew Blairs Llc;6/10/2018;9;28
581d1361-7f9b-45c6-a3fe-2f280ad1d8a8;Emmanuel Mckee;Andrew Blairs Llc;12/21/2018;13;28
52a4515f-e020-4c61-81fc-27ea41bfaadb;Emmanuel Mckee;Andrew Blairs Llc;12/5/2018;13;37
57c43764-9c8f-4d96-9b54-4f8603a6770f;Emmanuel Mckee;Andrew Blairs Llc;6/19/2018;14;23
8be4b3c8-c4e0-47d4-a10f-a98ffa0f9c2e;Emmanuel Mckee;Andrew Blairs Llc;10/12/2018;6;58
5ef875da-4690-45d0-b42f-1f989c90c453;Katell Rodriguez;B B King Blues Club;8/23/2018;9;23
35e86b66-8080-44b0-82fc-5a12ade065e1;Gil Hess;B B King Blues Club;6/19/2018;12;38
fb443dbe-46ea-4a52-a30f-e9c199053475;Gil Hess;B B King Blues Club;10/29/2018;19;54
fc850357-843e-4286-a443-37a19b2155d7;Bianca Montgomery;B B King Blues Club;6/18/2018;10;40
2696137f-46e2-4cc9-b328-2a07a4f2789f;Hop Alford;B B King Blues Club;1/13/2018;18;47
